StationCode,AnalyteName,UnitName,Result,SampleDate
106TR6801,Aluminum,ug/L,7.86,04/23/2013
723NRBDRY,Chromium,ug/L,2.49,04/23/2013
ME-SCR,Aldrin,ug/L,0.0015,04/23/2013
ME-SCR,Captan,ug/L,0.86,04/23/2013
723NRRCDN,Chromium,ug/L,2.26,04/23/2013
ME-SCR,Aluminum,ug/L,2.1,04/23/2013
723NRRCD3,Chromium,ug/L,11.7,04/23/2013
106HF0019,Chromium,ug/L,0.83,04/23/2013
723NRRCDN,Aluminum,ug/L,1.76,04/23/2013
ME-SCR,Acenaphthene,ug/L,0.1,04/23/2013
723ARDP06,Aluminum,ug/L,6.32,04/23/2013
723NRRCDN,Aluminum,ug/L,12.3,04/23/2013
723ARDP03,Chromium,ug/L,0.68,04/23/2013
723NROTWM,Aluminum,ug/L,4.23,04/23/2013
723ARDP03,Aluminum,ug/L,6.26,04/23/2013
723NRDP02,Aldrin,ug/L,0.009,04/23/2013
ME-SCR,Alachlor,ug/L,0.022,04/23/2013
ME-SCR,Chromium,ug/L,0.04,04/23/2013
723NRRCDN,Chromium,ug/L,1.03,04/23/2013
723NRRCD3,Aluminum,ug/L,12.2,04/23/2013
723NRDP02,Aluminum,ug/L,4.37,04/23/2013
723NRRCD3,Aluminum,ug/L,12.5,04/23/2013
ME-SCR,Chromium,ug/L,0.12,04/23/2013
723NRRCD3,Chromium,ug/L,1.16,04/23/2013
723NRDP02,Chromium,ug/L,0.6,04/23/2013
723NRRCD3,Chromium,ug/L,11.7,04/23/2013
106SF3551,Aluminum,ug/L,8.24,04/23/2013
723NRRCD3,Aluminum,ug/L,2.86,04/23/2013
ME-SCR,Aluminum,ug/L,45,04/23/2013
723NROTWM,Chromium,ug/L,0.66,04/23/2013
723NREVHU,Chromium,ug/L,1.05,04/23/2013
106HF0019,Aluminum,ug/L,8.3,04/23/2013
723NRRCDN,Aluminum,ug/L,12.6,04/23/2013
723NRRCDN,Chromium,ug/L,2.22,04/23/2013
106SF3551,Chromium,ug/L,0.51,04/23/2013
ME-SCR,Aluminum,ug/L,2.1,04/23/2014
ME-SCR,Aluminum,ug/L,16,04/23/2014
ME-SCR,Captan,ug/L,0.86,04/23/2014
ME-SCR,Acenaphthene,ug/L,0.1,04/23/2014
ME-SCR,Chromium,ug/L,0.14,04/23/2014
ME-SCR,Aldrin,ug/L,0.0015,04/23/2014
ME-SCR,Chromium,ug/L,0.13,04/23/2014
ME-SCR,Acenaphthene,ug/L,0.38,04/23/2014
ME-SCR,Alachlor,ug/L,0.022,04/23/2014
ME-VR2,Chromium,ug/L,0.074,04/24/2012
ME-VR2,Aluminum,ug/L,43,04/24/2012
544SJCD12,Chromium,ug/L,1.05,04/24/2012
510SAC0D4,Chromium,ug/L,2.75,04/24/2012
544SJCD12,Chromium,ug/L,2.83,04/24/2012
207SNB008,Chromium,ug/L,3.78,04/24/2012
207SNB006,Chromium,ug/L,4.46,04/24/2012
ME-VR2,Aldrin,ug/L,0.0015,04/24/2012
207SNB008,Chromium,ug/L,14,04/24/2012
207SNB0D7,Chromium,ug/L,15.7,04/24/2012
ME-VR2,Aluminum,ug/L,1.2,04/24/2012
510SAC0D4,Chromium,ug/L,1.01,04/24/2012
207SNB0D7,Chromium,ug/L,3.38,04/24/2012
ME-VR2,Chromium,ug/L,0.14,04/24/2012
207SNB006,Chromium,ug/L,9.86,04/24/2012
ME-VR2,Captan,ug/L,6.55,04/24/2012
207SNB008,Alachlor,ug/L,0.076,04/24/2012
207SNB008,Alachlor,ug/L,0.073,04/24/2012
207SNB008,Chromium,ug/L,4.52,04/24/2012
207SNB005,Chromium,ug/L,5.43,04/24/2012
207SNB007,Chromium,ug/L,12.6,04/24/2012
ME-VR2,Captan,ug/L,0.86,04/24/2012
ME-VR2,Captan,ug/L,6.65,04/24/2012
ME-VR2,Alachlor,ug/L,4.23,04/24/2012
207SNB008,Chromium,ug/L,13.9,04/24/2012
ME-VR2,Acenaphthene,ug/L,0.12,04/24/2012
207SNB007,Chromium,ug/L,2.89,04/24/2012
207SNB003,Chromium,ug/L,0.92,04/24/2012
207SNB008,Chromium,ug/L,21.6,04/24/2012
207SNB003,Chromium,ug/L,4.36,04/24/2012
ME-VR2,Alachlor,ug/L,0.022,04/24/2012
207SNB008,Chromium,ug/L,13.6,04/24/2012
ME-VR2,Alachlor,ug/L,3.66,04/24/2012
207SNB008,Chromium,ug/L,13.5,04/24/2012
207SNB005,Chromium,ug/L,1.49,04/24/2012
207SNB008,Chromium,ug/L,4.77,04/24/2012
723ARDP6A,Chromium,ug/L,0.81,04/24/2013
105KL2057,Chromium,ug/L,0.7,04/24/2013
106TR0008,Chromium,ug/L,2.02,04/24/2013
723ARDP08,Aluminum,ug/L,7.26,04/24/2013
106TR1974,Aluminum,ug/L,120,04/24/2013
723ARDP08,Chromium,ug/L,0.55,04/24/2013
106SF0013,Aluminum,ug/L,15,04/24/2013
106NF0015,Aluminum,ug/L,18.4,04/24/2013
723ARDP10,Chromium,ug/L,0.9,04/24/2013
105KL2814,Aluminum,ug/L,42.5,04/24/2013
106NF0015,Chromium,ug/L,0.59,04/24/2013
106TR0008,Aluminum,ug/L,127,04/24/2013
723ARDP10,Chromium,ug/L,0.64,04/24/2013
105KL2814,Chromium,ug/L,0.74,04/24/2013
106SF0013,Chromium,ug/L,1.71,04/24/2013
106SF0013,Aluminum,ug/L,15.3,04/24/2013
106TR0008,Aluminum,ug/L,5.12,04/24/2013
106SF0013,Aluminum,ug/L,124,04/24/2013
105KL2057,Aluminum,ug/L,9.37,04/24/2013
105KL2057,Aluminum,ug/L,41.4,04/24/2013
719PLC115,Chromium,ug/L,0.27,04/24/2013
723ARDP10,Aluminum,ug/L,6.02,04/24/2013
106TR1974,Chromium,ug/L,1.23,04/24/2013
106SF0013,Chromium,ug/L,0.64,04/24/2013
106SF0013,Aluminum,ug/L,4.14,04/24/2013
106TR1974,Aluminum,ug/L,5.04,04/24/2013
105KL2814,Aluminum,ug/L,9.58,04/24/2013
106SF0013,Chromium,ug/L,4.37,04/24/2013
723ARDP10,Aluminum,ug/L,6.68,04/24/2013
106SF0013,Chromium,ug/L,1.72,04/24/2013
106NF0015,Aluminum,ug/L,5.12,04/24/2013
723ARDP6A,Aluminum,ug/L,5.04,04/24/2013
105KL0330,Aluminum,ug/L,6.6,04/25/2013
105KL0330,Aluminum,ug/L,70.9,04/25/2013
105KL0330,Chromium,ug/L,1.2,04/25/2013
ME-CC,Chromium,ug/L,50,04/25/2014
ME-CC,Acenaphthene,ug/L,0.1,04/25/2014
ME-CC,Aluminum,ug/L,360,04/25/2014
ME-CC,Captan,ug/L,0.86,04/25/2014
ME-CC,Chromium,ug/L,0.28,04/25/2014
ME-CC,Aldrin,ug/L,0.0075,04/25/2014
ME-CC,Alachlor,ug/L,0.022,04/25/2014
ME-CC,Chromium,ug/L,1.2,04/25/2014
ME-CC,Acenaphthene,ug/L,0.38,04/25/2014
ME-CC,Chromium,ug/L,51.5,04/25/2014
ME-CC,Aluminum,ug/L,2.1,04/25/2014
207SNB010,Chromium,ug/L,1.96,04/26/2011
207SNB008,Chromium,ug/L,2.06,04/26/2011
207SNB010,Chromium,ug/L,1.96,04/26/2011
207SNB007,Chromium,ug/L,10.9,04/26/2011
207SNB005,Chromium,ug/L,0.88,04/26/2011
207SNB005,Chromium,ug/L,0.77,04/26/2011
207SNB003,Chromium,ug/L,0.82,04/26/2011
207SNB008,Chromium,ug/L,2.06,04/26/2011
510SAC0D4,Chromium,ug/L,0.8,04/26/2011
207SNB006,Chromium,ug/L,0.3,04/26/2011
207SNB006,Chromium,ug/L,1.2,04/26/2011
207SNB007,Chromium,ug/L,1.69,04/26/2011
207SNB007,Chromium,ug/L,1.9,04/26/2011
207SNB005,Chromium,ug/L,0.73,04/26/2011
207SNB0D7,Chromium,ug/L,5.04,04/26/2011
207SNB003,Chromium,ug/L,0.98,04/26/2011
544SJCD12,Chromium,ug/L,0.63,04/26/2011
207SNB0D7,Chromium,ug/L,5.04,04/26/2011
544SJCD12,Chromium,ug/L,0.63,04/26/2011
510SAC0D4,Chromium,ug/L,0.8,04/26/2011
207SNB005,Chromium,ug/L,9.79,04/26/2011
207SNB007,Chromium,ug/L,0.5,04/26/2011
206PET130,Chromium,ug/L,0.11,04/26/2016
558KWRSP1,Bifenthrin,ug/L,0.129,04/26/2018
558KWRSP1,Bifenthrin,ug/L,0.126,04/26/2018
405M10596,Chromium,ug/L,0.8,04/27/2015
405M10596,Chromium,ug/L,0.71,04/27/2015
405M10596,Aluminum,ug/L,3.98,04/27/2015
405M10596,Aluminum,ug/L,3.9,04/27/2015
405M10596,Aluminum,ug/L,82.6,04/27/2015
405M10596,Chromium,ug/L,0.7,04/27/2015
304RIV,Aluminum,ug/L,11.2,04/27/2017
304BEP,Aluminum,ug/L,79.7,04/27/2017
304SLE,Aluminum,ug/L,62.8,04/27/2017
304ZAY,Aluminum,ug/L,275,04/27/2017
304ZAY,Aluminum,ug/L,188,04/27/2017
304BH9,Chromium,ug/L,1.55,04/27/2017
304LOR,Chromium,ug/L,0.16,04/27/2017
304ARA,Aluminum,ug/L,166,04/27/2017
304ARA,Chromium,ug/L,10.2,04/27/2017
304ZAY,Aluminum,ug/L,267,04/27/2017
304SLE,Chromium,ug/L,0.17,04/27/2017
304BEP,Chromium,ug/L,0.11,04/27/2017
304SLB,Aluminum,ug/L,11.7,04/27/2017
304ZAY,Chromium,ug/L,1.36,04/27/2017
304SL9,Aluminum,ug/L,65.4,04/27/2017
304ARA,Aluminum,ug/L,75.5,04/27/2017
304ARA,Aluminum,ug/L,159,04/27/2017
304ZAY,Aluminum,ug/L,17,04/27/2017
304BH9,Aluminum,ug/L,61.1,04/27/2017
304BRA,Aluminum,ug/L,43.9,04/27/2017
304ARA,Chromium,ug/L,10.2,04/27/2017
304SL9,Chromium,ug/L,0.3,04/27/2017
304ZAY,Chromium,ug/L,1.36,04/27/2017
304LOR,Aluminum,ug/L,106,04/27/2017
304ZAY,Chromium,ug/L,0.26,04/27/2017
ME-SCR,Aldrin,ug/L,0.0015,04/28/2011
ME-SCR,Chromium,ug/L,4.1,04/28/2011
ME-SCR,Aluminum,ug/L,2300,04/28/2011
ME-SCR,Alachlor,ug/L,0.022,04/28/2011
ME-SCR,Acenaphthene,ug/L,0.12,04/28/2011
ME-SCR,Aluminum,ug/L,4.9,04/28/2011
ME-CC,Alachlor,ug/L,0.022,04/28/2011
ME-CC,Chromium,ug/L,0.68,04/28/2011
ME-CC,Captan,ug/L,0.86,04/28/2011
ME-CC,Chromium,ug/L,0.32,04/28/2011
ME-CC,Aldrin,ug/L,0.0015,04/28/2011
ME-SCR,Chromium,ug/L,50.4,04/28/2011
ME-SCR,Captan,ug/L,0.86,04/28/2011
ME-CC,Aluminum,ug/L,3,04/28/2011
ME-CC,Acenaphthene,ug/L,0.12,04/28/2011
ME-CC,Aluminum,ug/L,97,04/28/2011
ME-SCR,Chromium,ug/L,49.7,04/28/2011
ME-SCR,Chromium,ug/L,0.12,04/28/2011
403R4S117,Chromium,ug/L,0.77,04/28/2015
403R4S211,Chromium,ug/L,0.16,04/28/2015
403R4S137,Aldrin,ug/L,0.02,04/28/2015
403R4S211,Aluminum,ug/L,227,04/28/2015
403R4S117,Aluminum,ug/L,510,04/28/2015
403R4S137,Bifenthrin,ug/L,0.3516,04/28/2015
403R4S137,Chromium,ug/L,0.86,04/28/2015
403R4S137,Aldrin,ug/L,0.019,04/28/2015
403R4S211,Aluminum,ug/L,7.24,04/28/2015
403R4S137,Aluminum,ug/L,3.61,04/28/2015
403R4S117,Aluminum,ug/L,6.33,04/28/2015
403R4S211,Chromium,ug/L,0.59,04/28/2015
403R4S137,Aluminum,ug/L,162,04/28/2015
403R4S137,Chromium,ug/L,1.29,04/28/2015
ME-SCR,Captan,ug/L,0.86,04/28/2020
ME-SCR,Alachlor,ug/L,0.022,04/28/2020
ME-SCR,Chromium,ug/L,0.4,04/28/2020
ME-SCR,Chromium,ug/L,0.29,04/28/2020
ME-SCR,Aluminum,ug/L,200,04/28/2020
ME-SCR,Aluminum,ug/L,7.7,04/28/2020
ME-SCR,Chromium,ug/L,47.1,04/28/2020
ME-SCR,Aluminum,ug/L,304,04/28/2020
ME-SCR,Acenaphthene,ug/L,0.38,04/28/2020
ME-SCR,Acenaphthene,ug/L,0.028,04/28/2020
ME-SCR,Aldrin,ug/L,0.0075,04/28/2020
105SH1452,Aluminum,ug/L,1.89,04/29/2013
105SH1452,Chromium,ug/L,1.71,04/29/2013
105SH9274,Aluminum,ug/L,27.9,04/29/2013
105SH1452,Bifenthrin,ug/L,0.009,04/29/2013
105SH9274,Chromium,ug/L,0.85,04/29/2013
105SH1452,Aldrin,ug/L,0.0179,04/29/2013
105SH1452,Bifenthrin,ug/L,0.008,04/29/2013
105SH1452,Chromium,ug/L,0.53,04/29/2013
105SH1452,Chromium,ug/L,0.55,04/29/2013
105SH1452,Aluminum,ug/L,34.6,04/29/2013
105SH9274,Aluminum,ug/L,5.45,04/29/2013
105SH1452,Chromium,ug/L,1.74,04/29/2013
105SH1452,Aldrin,ug/L,0.0159,04/29/2013
105SH1452,Aluminum,ug/L,25.2,04/29/2013
105SH1452,Aluminum,ug/L,34.4,04/29/2013
105SH1452,Aluminum,ug/L,25.1,04/29/2013
403R4S193,Aluminum,ug/L,2.56,04/29/2015
403R4S193,Aluminum,ug/L,158,04/29/2015
403R4S193,Aluminum,ug/L,173,04/29/2015
403R4S193,Chromium,ug/L,0.2,04/29/2015
403R4S193,Chromium,ug/L,0.72,04/29/2015
403R4S193,Chromium,ug/L,0.67,04/29/2015
403R4S193,Chromium,ug/L,0.19,04/29/2015
105SC0083,Aluminum,ug/L,51.4,04/30/2013
105KL6111,Aluminum,ug/L,52.5,04/30/2013
ME-VR2,Acenaphthene,ug/L,0.1,04/30/2013
ME-VR2,Aluminum,ug/L,2.6,04/30/2013
ME-VR2,Chromium,ug/L,0.09,04/30/2013
105KL6111,Chromium,ug/L,0.44,04/30/2013
105KL9084,Aluminum,ug/L,76.7,04/30/2013
ME-VR2,Captan,ug/L,0.86,04/30/2013
105KL9990,Aluminum,ug/L,123,04/30/2013
ME-VR2,Aldrin,ug/L,0.0015,04/30/2013
105KL9990,Chromium,ug/L,0.37,04/30/2013
105KL8064,Chromium,ug/L,0.25,04/30/2013
105KL9990,Aluminum,ug/L,23.9,04/30/2013
105SC0083,Aluminum,ug/L,5.68,04/30/2013
105KL6111,Chromium,ug/L,0.44,04/30/2013
ME-VR2,Chromium,ug/L,0.15,04/30/2013
ME-VR2,Aluminum,ug/L,49,04/30/2013
105KL9084,Chromium,ug/L,0.25,04/30/2013
105SC0083,Chromium,ug/L,0.75,04/30/2013
105KL9084,Chromium,ug/L,0.21,04/30/2013
105KL9084,Aluminum,ug/L,35.4,04/30/2013
ME-VR2,Alachlor,ug/L,0.022,04/30/2013
105KL6111,Aluminum,ug/L,10.8,04/30/2013
PGC019,Bifenthrin,ug/L,0.0095,04/30/2013
105KL8064,Aluminum,ug/L,22.3,04/30/2013
105KL6111,Aluminum,ug/L,52.4,04/30/2013
105KL8064,Aluminum,ug/L,70.2,04/30/2013
105KL9084,Aluminum,ug/L,34.9,04/30/2013
SM_Broadway_Stanford,Acenaphthene,ug/L,0.1,04/30/2014
SM_Broadway_Stanford,Chromium,ug/L,3.25,04/30/2014
SM_Broadway_Stanford,Chromium,ug/L,5.1,04/30/2014
531SAC040,Aluminum,ug/L,1080,04/30/2015
531SAC040,Aluminum,ug/L,1100,04/30/2015
532ELD033,Aluminum,ug/L,81.8,04/30/2015
531SAC040,Aluminum,ug/L,1010,04/30/2015
531SAC040,Aluminum,ug/L,998,04/30/2015
510SAC0D4,Chromium,ug/L,2.26,05/01/2012
544SJCD12,Chromium,ug/L,1.76,05/01/2012
207SNB006,Chromium,ug/L,2.08,05/01/2012
207SNB007,Chromium,ug/L,1.59,05/01/2012
207SNB008,Chromium,ug/L,1.07,05/01/2012
207SNB003,Chromium,ug/L,0.86,05/01/2012
510SAC0D4,Chromium,ug/L,2.25,05/01/2012
Discovery,Acenaphthene,ug/L,0.0035,05/01/2012
544SJCD12,Chromium,ug/L,0.82,05/01/2012
510SAC0D4,Chromium,ug/L,2.16,05/01/2012
Nimbus,Aldrin,ug/L,0.004,05/01/2012
207SNB0D7,Chromium,ug/L,6.43,05/01/2012
207SNB003,Chromium,ug/L,3.04,05/01/2012
510SAC0D4,Chromium,ug/L,0.49,05/01/2012
510SAC0D4,Chromium,ug/L,11.4,05/01/2012
510SAC0D4,Chromium,ug/L,9.72,05/01/2012
207SNB006,Chromium,ug/L,3.59,05/01/2012
Freeport,Acenaphthene,ug/L,0.0035,05/01/2012
510SAC0D4,Alachlor,ug/L,0.074,05/01/2012
207SNB005,Chromium,ug/L,3.41,05/01/2012
Veterans,Aldrin,ug/L,0.004,05/01/2012
207SNB005,Chromium,ug/L,1.7,05/01/2012
Discovery,Aldrin,ug/L,0.004,05/01/2012
207SNB007,Chromium,ug/L,3.52,05/01/2012
510SAC0D4,Chromium,ug/L,0.48,05/01/2012
510SAC0D4,Alachlor,ug/L,0.073,05/01/2012
Veterans,Acenaphthene,ug/L,0.0035,05/01/2012
207SNB0D7,Chromium,ug/L,3.52,05/01/2012
Nimbus,Acenaphthene,ug/L,0.0035,05/01/2012
Nimbus,Acenaphthene,ug/L,0.0035,05/01/2012
207SNB008,Chromium,ug/L,2.45,05/01/2012
Freeport,Aldrin,ug/L,0.004,05/01/2012
510SAC0D4,Chromium,ug/L,0.48,05/01/2012
Nimbus,Acenaphthene,ug/L,0.0035,05/01/2013
105SC9823,Chromium,ug/L,1.18,05/01/2013
Freeport,Acenaphthene,ug/L,0.0035,05/01/2013
105SC9823,Aluminum,ug/L,14,05/01/2013
105SC9823,Aluminum,ug/L,23.6,05/01/2013
Discovery,Acenaphthene,ug/L,0.0035,05/01/2013
Veterans,Acenaphthene,ug/L,0.0035,05/01/2013
Veterans,Acenaphthene,ug/L,0.0035,05/01/2013
ME-VR2,Acenaphthene,ug/L,0.38,05/01/2020
ME-VR2,Acenaphthene,ug/L,0.028,05/01/2020
ME-VR2,Aldrin,ug/L,0.0075,05/01/2020
ME-VR2,Chromium,ug/L,0.19,05/01/2020
ME-VR2,Chromium,ug/L,0.11,05/01/2020
ME-VR2,Aluminum,ug/L,3,05/01/2020
ME-VR2,Aluminum,ug/L,51,05/01/2020
ME-VR2,Captan,ug/L,0.86,05/01/2020
ME-VR2,Alachlor,ug/L,0.022,05/01/2020
541WWDPC5,Aldrin,ug/L,0.212,05/02/2011
541WWDPC5,Aldrin,ug/L,0.202,05/02/2011
SLR-MLS,Chromium,ug/L,0.16,05/02/2013
SLR-TWAS-1,Chromium,ug/L,0.07,05/02/2013
LAC-TWAS-1,Chromium,ug/L,0.11,05/02/2013
SLR-MLS,Chromium,ug/L,45.6,05/02/2013
SLR-TWAS-1,Chromium,ug/L,0.62,05/02/2013
BVC-TWAS-1,Chromium,ug/L,0.29,05/02/2013
SDC-MLS,Chromium,ug/L,0.23,05/02/2013
SMR-MLS-2,Chromium,ug/L,47.1,05/02/2013
SLR-TWAS-2,Chromium,ug/L,0.09,05/02/2013
LAC-TWAS-1,Chromium,ug/L,0.2,05/02/2013
SMR-MLS-2,Chromium,ug/L,46.7,05/02/2013
SDC-MLS,Chromium,ug/L,0.08,05/02/2013
SLR-MLS,Chromium,ug/L,45.8,05/02/2013
SMR-MLS-2,Chromium,ug/L,0.21,05/02/2013
SLR-MLS,Chromium,ug/L,0.08,05/02/2013
SLR-TWAS-2,Chromium,ug/L,4.7,05/02/2013
SMR-MLS-2,Chromium,ug/L,0.16,05/02/2013
BVC-TWAS-1,Chromium,ug/L,0.12,05/02/2013
SR-TWAS-1,Chromium,ug/L,0.0688,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0688,05/02/2014
SR-MLS,Chromium,ug/L,44,05/02/2014
SR-MLS,Acenaphthene,ug/L,8.86,05/02/2014
OR-TWAS-1,Chromium,ug/L,0.27,05/02/2014
SR-MLS,Chromium,ug/L,0.064,05/02/2014
SR-MLS,Acenaphthene,ug/L,9.77,05/02/2014
SR-MLS,Aluminum,ug/L,66.6,05/02/2014
SR-MLS,Chromium,ug/L,45.1,05/02/2014
SR-MLS,Aldrin,ug/L,0.0864,05/02/2014
SR-MLS,Aluminum,ug/L,64,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0248,05/02/2014
SR-MLS,Acenaphthene,ug/L,8.86,05/02/2014
SR-MLS,Aluminum,ug/L,21,05/02/2014
SR-MLS,Chromium,ug/L,40.9,05/02/2014
SR-MLS,Chromium,ug/L,0.075,05/02/2014
SR-MLS,Chromium,ug/L,0.039,05/02/2014
SR-MLS,Chromium,ug/L,43.6,05/02/2014
SR-MLS,Chromium,ug/L,44,05/02/2014
SR-MLS,Chromium,ug/L,40.9,05/02/2014
SR-MLS,Aluminum,ug/L,43.6,05/02/2014
MB-TWAS-1,Chromium,ug/L,0.081,05/02/2014
MB-TWAS-2,Chromium,ug/L,0.13,05/02/2014
SR-MLS,Chromium,ug/L,40.9,05/02/2014
SR-MLS,Aldrin,ug/L,0.0855,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0248,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0248,05/02/2014
SR-MLS,Chromium,ug/L,43.6,05/02/2014
SR-MLS,Chromium,ug/L,45.1,05/02/2014
MB-TWAS-1,Chromium,ug/L,0.078,05/02/2014
CC-NF54,Chromium,ug/L,0.13,05/02/2014
SR-MLS,Chromium,ug/L,43.6,05/02/2014
SR-MLS,Bifenthrin,ug/L,0.8063,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0248,05/02/2014
SR-MLS,Chromium,ug/L,44,05/02/2014
CC-NF54,Chromium,ug/L,0.13,05/02/2014
SR-MLS,Chromium,ug/L,44,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0688,05/02/2014
MB-TWAS-2,Chromium,ug/L,0.23,05/02/2014
SR-MLS,Chromium,ug/L,43.6,05/02/2014
SR-TWAS-1,Aluminum,ug/L,4.72,05/02/2014
SR-MLS,Chromium,ug/L,40.9,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.0688,05/02/2014
SR-MLS,Aldrin,ug/L,0.0864,05/02/2014
SR-MLS,Acenaphthene,ug/L,9.77,05/02/2014
SR-MLS,Aluminum,ug/L,46.5,05/02/2014
SR-MLS,Chromium,ug/L,0.046,05/02/2014
SR-TWAS-1,Chromium,ug/L,0.058,05/02/2014
TC-MLS-US,Chromium,ug/L,0.24,05/02/2014
SR-MLS,Bifenthrin,ug/L,0.7004,05/02/2014
TC-MLS-US,Chromium,ug/L,0.12,05/02/2014
SR-MLS,Chromium,ug/L,45.1,05/02/2014
SR-MLS,Chromium,ug/L,45.1,05/02/2014
SR-MLS,Aluminum,ug/L,27,05/02/2014
SR-MLS,Aldrin,ug/L,0.0855,05/02/2014
OR-TWAS-1,Chromium,ug/L,0.11,05/02/2014
206PET010,Chromium,ug/L,0.22,05/02/2016
SMC00608,Chromium,ug/L,0.57,05/02/2017
SMC00608,Chromium,ug/L,105.61,05/02/2017
SMC00236,Chromium,ug/L,0.07,05/02/2017
SMC00608,Chromium,ug/L,106.92,05/02/2017
SMC00236,Chromium,ug/L,0.02,05/02/2017
SMC00608,Chromium,ug/L,0.65,05/02/2017
SMC00608,Chromium,ug/L,0.49,05/02/2017
SMC00608,Chromium,ug/L,0.59,05/02/2017
ME-SCR,Aluminum,ug/L,3.2,05/02/2019
ME-SCR,Acenaphthene,ug/L,1.9,05/02/2019
ME-SCR,Captan,ug/L,4.3,05/02/2019
ME-SCR,Chromium,ug/L,2.7,05/02/2019
ME-SCR,Alachlor,ug/L,0.11,05/02/2019
ME-SCR,Chromium,ug/L,0.056,05/02/2019
ME-SCR,Aldrin,ug/L,0.0015,05/02/2019
ME-SCR,Acenaphthene,ug/L,0.1,05/02/2019
ME-SCR,Aluminum,ug/L,1500,05/02/2019
207SNB0D7,Chromium,ug/L,8.42,05/03/2011
207SNB005,Chromium,ug/L,0.31,05/03/2011
544SJCD12,Chromium,ug/L,0.41,05/03/2011
207SNB003,Chromium,ug/L,2.13,05/03/2011
510SAC0D4,Chromium,ug/L,0.45,05/03/2011
207SNB006,Chromium,ug/L,0.43,05/03/2011
207SNB003,Chromium,ug/L,0.26,05/03/2011
510SAC0D4,Chromium,ug/L,1.29,05/03/2011
207SNB008,Chromium,ug/L,2.19,05/03/2011
207SNB008,Chromium,ug/L,0.3,05/03/2011
207SNB007,Chromium,ug/L,0.29,05/03/2011
207SNB003,Chromium,ug/L,0.35,05/03/2011
207SNB003,Chromium,ug/L,9.48,05/03/2011
544SJCD12,Chromium,ug/L,2.11,05/03/2011
207SNB003,Chromium,ug/L,10.71,05/03/2011
207SNB0D7,Chromium,ug/L,0.51,05/03/2011
207SNB008,Chromium,ug/L,0.55,05/03/2011
207SNB010,Chromium,ug/L,0.36,05/03/2011
207SNB003,Chromium,ug/L,2.1,05/03/2011
207SNB005,Chromium,ug/L,2.12,05/03/2011
207SNB008,Chromium,ug/L,2.27,05/03/2011
207SNB010,Chromium,ug/L,2.53,05/03/2011
207SNB007,Chromium,ug/L,1.83,05/03/2011
207SNB006,Chromium,ug/L,1.97,05/03/2011
403R4S137,Bifenthrin,ug/L,0.0182,05/03/2016
403R4S137,Bifenthrin,ug/L,0.047,05/03/2016
403R4S137,Bifenthrin,ug/L,0.043,05/03/2016
SMC00574,Chromium,ug/L,106.86,05/03/2017
551WWDCCH,Aldrin,ug/L,0.161,05/03/2017
SMC00574,Chromium,ug/L,0.51,05/03/2017
SMC00574,Chromium,ug/L,107.91,05/03/2017
SMC04670,Chromium,ug/L,0.67,05/03/2017
SMC00574,Chromium,ug/L,0.42,05/03/2017
SMC04670,Chromium,ug/L,0.71,05/03/2017
551WWDCCH,Aldrin,ug/L,0.142,05/03/2017
SMC00574,Chromium,ug/L,0.47,05/03/2017
SMC03390,Chromium,ug/L,0.55,05/03/2017
SMC03390,Chromium,ug/L,0.63,05/03/2017
SMC00574,Chromium,ug/L,0.42,05/03/2017
ME-SCR,Chromium,ug/L,0.11,05/04/2017
ME-SCR,Alachlor,ug/L,0.022,05/04/2017
ME-SCR,Chromium,ug/L,0.1,05/04/2017
ME-SCR,Aluminum,ug/L,25,05/04/2017
ME-SCR,Aluminum,ug/L,1.6,05/04/2017
ME-SCR,Aldrin,ug/L,0.003,05/04/2017
ME-SCR,Captan,ug/L,0.86,05/04/2017
ME-SCR,Acenaphthene,ug/L,0.38,05/04/2017
ME-SCR,Acenaphthene,ug/L,0.1,05/04/2017
07T_DC_H,Bifenthrin,ug/L,0.0188,05/05/2011
07T_DC_H,Bifenthrin,ug/L,0.0145,05/05/2015
ESC-MLS,Aluminum,ug/L,494,05/06/2015
SMR-MLS-2,Chromium,ug/L,0.13,05/06/2015
ESC-MLS,Chromium,ug/L,0.38,05/06/2015
ESC-MLS,Chromium,ug/L,50.2,05/06/2015
ESC-MLS,Chromium,ug/L,49.9,05/06/2015
ESC-MLS,Aluminum,ug/L,503,05/06/2015
SM-TWAS-1b,Chromium,ug/L,0.33,05/06/2015
ESC-MLS,Chromium,ug/L,50.2,05/06/2015
SLR-TWAS-1,Chromium,ug/L,0.05,05/06/2015
ESC-MLS,Aluminum,ug/L,76.1,05/06/2015
SM-TWAS-1b,Chromium,ug/L,0.043,05/06/2015
ESC-MLS,Aluminum,ug/L,75.2,05/06/2015
SDC-TWAS-1,Chromium,ug/L,0.11,05/06/2015
ESC-MLS,Bifenthrin,ug/L,0.6462,05/06/2015
ESC-MLS,Bifenthrin,ug/L,0.6872,05/06/2015
